50.009,50.043,49.988,50.012,0.015049,0.0037333,0.27119,-0.99156,0.0086593,5
50.013,50.043,49.995,50.013,0.010186,0.0032667,0.27119,-0.99145,0.0085474,5
50.002,50.062,49.988,50.016,0.026166,0.0040769,0.23729,-0.99148,0.0085803,5
49.996,50.014,49.974,49.995,0.010438,0.0034,0.27119,-0.99142,0.0085115,5
60.009,60.127,59.521,59.962,0.1261,0.0034375,0.28814,-0.9914,0.0085314,6
49.992,50.02,49.979,49.994,0.0095272,0.0040769,0.23729,-0.99139,0.0084891,6
50.003,50.029,49.979,50.002,0.011031,0.005,0.20339,-0.99149,0.0085903,6
50.001,50.021,49.984,50.001,0.0072245,0.004,0.23729,-0.99126,0.0083612,6
50.01,50.025,49.997,50.011,0.0067996,0.0042,0.2069,-0.98248,0.017557,6
50.001,50.016,49.981,49.999,0.0088059,0.0034667,0.27119,-0.9914,0.0084932,6
49.998,50.015,49.979,49.999,0.0083028,0.00575,0.15254,-0.99143,0.0085252,6
49.993,50.015,49.979,49.996,0.010438,0.0048182,0.20339,-0.99154,0.0086411,6
49.993,50.022,49.976,49.995,0.011592,0.0048182,0.20339,-0.99154,0.008636,6
49.998,50.461,49.952,50.015,0.079556,0.0042308,0.23729,-0.99146,0.0085781,7
50.027,50.043,50.015,50.027,0.0064754,0.0045455,0.20339,-0.99144,0.0085409,7
50.037,50.047,49.99,50.035,0.010233,0.0039167,0.22034,-0.99165,0.0087338,7
49.97,49.987,49.956,49.971,0.0083846,0.0035714,0.25424,-0.99145,0.0085393,7
49.979,50.114,49.953,49.989,0.034875,0.0040833,0.22034,-0.99132,0.0084422,7
50.025,50.137,50.004,50.039,0.036295,0.0046667,0.22034,-0.99151,0.0086253,7
49.995,50.014,49.971,49.995,0.0084188,0.0045455,0.20339,-0.99131,0.0084031,7
49.987,50.001,49.96,49.984,0.01106,0.0048182,0.20339,-0.99145,0.008539,7
49.968,49.994,49.955,49.97,0.009452,0.0038571,0.25424,-0.99143,0.0085316,7
50.056,50.063,50.048,50.056,0.0028988,0.003,0.32203,-0.99136,0.0084521,7
50.058,50.144,49.781,49.997,0.1175,0.0075714,0.13559,-0.99143,0.0085894,7
50.027,50.15,49.982,50.043,0.050338,0.0068571,0.13559,-0.99148,0.0085663,8
50.268,50.318,50.199,50.267,0.033397,0.0052222,0.16949,-0.9915,0.0085881,8
50.216,50.296,50.144,50.219,0.038353,0.006375,0.15254,-0.9913,0.0084415,8
50.177,50.262,50.143,50.178,0.026683,0.0047273,0.20339,-0.99143,0.0085462,8
50.106,50.196,49.724,50.027,0.16321,0.01175,0.084746,-0.9917,0.0087107,8
49.802,50.007,49.71,49.832,0.10709,0.0083333,0.11864,-0.99137,0.0084791,8
49.928,50.031,49.84,49.932,0.061477,0.0084,0.10169,-0.99133,0.00848,8
50.079,50.156,50.033,50.087,0.035326,0.0057778,0.16949,-0.99156,0.0086641,8
50.185,50.266,50.142,50.193,0.034448,0.0054444,0.16949,-0.99137,0.0084843,8
50.253,50.308,50.163,50.247,0.039122,0.006,0.13559,-0.99127,0.0083812,8
50.137,50.293,50.029,50.159,0.08211,0.007,0.13559,-0.99139,0.0084789,8
60.027,60.045,60.015,60.028,0.0071906,0.0042727,0.20339,-0.99141,0.0085045,9
60.008,60.035,59.992,60.009,0.0095929,0.006,0.15254,-0.99148,0.0085765,9
60.027,60.045,60.015,60.028,0.0069959,0.0042727,0.20339,-0.99146,0.0085493,9
60.003,60.035,59.983,60.006,0.016757,0.0054444,0.16949,-0.99135,0.0084448,9
59.987,60.023,59.972,59.99,0.013178,0.004,0.23729,-0.99148,0.0085739,9
59.997,60.018,59.98,59.998,0.0070437,0.0041538,0.23729,-0.99156,0.008655,9
60.001,60.011,59.989,60.002,0.0053229,0.0049,0.18644,-0.99142,0.0085107,9
60.013,60.028,59.986,60.013,0.0076532,0.0048,0.18644,-0.99138,0.0084696,9
59.998,60.015,59.987,59.998,0.0061147,0.0036923,0.23729,-0.99146,0.0085509,9
60.009,60.027,59.982,60.007,0.01164,0.00425,0.22034,-0.99137,0.0084688,9
60.015,60.035,59.998,60.015,0.0070486,0.0045,0.22034,-0.99147,0.0085673,9
60,60.015,59.98,59.999,0.007832,0.0040769,0.23729,-0.99144,0.0085318,9
